path,h0,hk,hmax,redundancy,lzc,lzc_normalized,ip,local
examples\MIDIS\JAZZ\Andre_and_Schwandt_-_Dream_a_Little_Dream.mid,4.938425769275838,1.8381124404863411,5.357552004618084,3.5194395641317424,4,0.06681957971507602,0.6569118808549257,"[{'window': 0, 'h0': 3.625, 'hk': 0.4}, {'window': 1, 'h0': 3.625, 'hk': 0.13333333333333333}, {'window': 2, 'h0': 2.6556390622295662, 'hk': 0.4503258334775646}, {'window': 3, 'h0': 3.149397470347699, 'hk': 0.5333333333333333}, {'window': 4, 'h0': 3.202819531114783, 'hk': 0.4503258334775646}, {'window': 5, 'h0': 3.1556390622295662, 'hk': 0.4503258334775646}, {'window': 6, 'h0': 3.0306390622295662, 'hk': 0.6339850002884625}, {'window': 7, 'h0': 3.077819531114783, 'hk': 0.5333333333333333}, {'window': 8, 'h0': 3.327819531114783, 'hk': 0.5836591668108979}, {'window': 9, 'h0': 3.5, 'hk': 0.26666666666666666}, {'window': 10, 'h0': 3.5, 'hk': 0.5333333333333333}, {'window': 11, 'h0': 3.5, 'hk': 0.4}, {'window': 12, 'h0': 3.327819531114783, 'hk': 0.13333333333333333}, {'window': 13, 'h0': 2.952819531114783, 'hk': 0.6666666666666666}, {'window': 14, 'h0': 3.25, 'hk': 0.4}, {'window': 15, 'h0': 3.5, 'hk': 0.4}, {'window': 16, 'h0': 3.1556390622295662, 'hk': 0.4503258334775646}, {'window': 17, 'h0': 2.9056390622295662, 'hk': 0.5333333333333333}, {'window': 18, 'h0': 3.327819531114783, 'hk': 0.31699250014423125}, {'window': 19, 'h0': 3.327819531114783, 'hk': 0.4503258334775646}, {'window': 20, 'h0': 3.375, 'hk': 0.4}, {'window': 21, 'h0': 3.452819531114783, 'hk': 0.4503258334775646}, {'window': 22, 'h0': 3.202819531114783, 'hk': 0.5836591668108979}, {'window': 23, 'h0': 3.5, 'hk': 0.4}, {'window': 24, 'h0': 3.25, 'hk': 0.7999999999999999}, {'window': 25, 'h0': 3.327819531114783, 'hk': 0.5836591668108979}, {'window': 26, 'h0': 3.327819531114783, 'hk': 0.5836591668108979}, {'window': 27, 'h0': 3.0306390622295662, 'hk': 0.7673183336217958}, {'window': 28, 'h0': 3.452819531114783, 'hk': 0.5836591668108979}, {'window': 29, 'h0': 3.5, 'hk': 0.5333333333333333}, {'window': 30, 'h0': 3.875, 'hk': 0.0}, {'window': 31, 'h0': 3.625, 'hk': 0.4}, {'window': 32, 'h0': 3.625, 'hk': 0.4}, {'window': 33, 'h0': 3.5, 'hk': 0.4}, {'window': 34, 'h0': 3.327819531114783, 'hk': 0.13333333333333333}, {'window': 35, 'h0': 2.952819531114783, 'hk': 0.6666666666666666}, {'window': 36, 'h0': 3.25, 'hk': 0.4}, {'window': 37, 'h0': 3.5, 'hk': 0.4}, {'window': 38, 'h0': 3.1556390622295662, 'hk': 0.4503258334775646}, {'window': 39, 'h0': 2.9056390622295662, 'hk': 0.5333333333333333}, {'window': 40, 'h0': 2.98345859334435, 'hk': 0.31699250014423125}, {'window': 41, 'h0': 3.452819531114783, 'hk': 0.4503258334775646}, {'window': 42, 'h0': 3.577819531114783, 'hk': 0.26666666666666666}, {'window': 43, 'h0': 3.4056390622295662, 'hk': 0.31699250014423125}, {'window': 44, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 45, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 46, 'h0': 3.875, 'hk': 0.13333333333333333}, {'window': 47, 'h0': 3.3927474104487847, 'hk': 0.16666666666666666}, {'window': 48, 'h0': 1.9219280948873623, 'hk': 0.0}]"
examples\MIDIS\JAZZ\Cameron_Lee_Simpson_-_.mid,4.80131615137057,2.628082268931967,5.426264754702098,2.798182485770131,7,0.06212045692654162,0.5156737852397235,"[{'window': 0, 'h0': 3.25, 'hk': 0.4}, {'window': 1, 'h0': 3.25, 'hk': 0.13333333333333333}, {'window': 2, 'h0': 3.25, 'hk': 0.5333333333333333}, {'window': 3, 'h0': 3.75, 'hk': 0.13333333333333333}, {'window': 4, 'h0': 3.625, 'hk': 0.13333333333333333}, {'window': 5, 'h0': 3.452819531114783, 'hk': 0.31699250014423125}, {'window': 6, 'h0': 3.0306390622295662, 'hk': 0.8503258334775645}, {'window': 7, 'h0': 3.0306390622295662, 'hk': 0.5836591668108979}, {'window': 8, 'h0': 3.202819531114783, 'hk': 0.4503258334775646}, {'window': 9, 'h0': 3.75, 'hk': 0.26666666666666666}, {'window': 10, 'h0': 3.202819531114783, 'hk': 0.26666666666666666}, {'window': 11, 'h0': 3.202819531114783, 'hk': 0.4503258334775646}, {'window': 12, 'h0': 3.202819531114783, 'hk': 0.26666666666666666}, {'window': 13, 'h0': 3.577819531114783, 'hk': 0.4503258334775646}, {'window': 14, 'h0': 3.375, 'hk': 0.5333333333333333}, {'window': 15, 'h0': 3.5, 'hk': 0.26666666666666666}, {'window': 16, 'h0': 3.2806390622295662, 'hk': 0.5006516669551292}, {'window': 17, 'h0': 3.202819531114783, 'hk': 0.31699250014423125}, {'window': 18, 'h0': 3.25, 'hk': 0.26666666666666666}, {'window': 19, 'h0': 3.375, 'hk': 0.6666666666666666}, {'window': 20, 'h0': 3.125, 'hk': 0.13333333333333333}, {'window': 21, 'h0': 3.452819531114783, 'hk': 0.4503258334775646}, {'window': 22, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 23, 'h0': 3.625, 'hk': 0.4}, {'window': 24, 'h0': 3.327819531114783, 'hk': 0.5836591668108979}, {'window': 25, 'h0': 3.375, 'hk': 0.26666666666666666}, {'window': 26, 'h0': 3.452819531114783, 'hk': 0.31699250014423125}, {'window': 27, 'h0': 3.327819531114783, 'hk': 0.31699250014423125}, {'window': 28, 'h0': 3.202819531114783, 'hk': 0.4503258334775646}, {'window': 29, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 30, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 31, 'h0': 3.75, 'hk': 0.26666666666666666}, {'window': 32, 'h0': 3.327819531114783, 'hk': 0.31699250014423125}, {'window': 33, 'h0': 3.25, 'hk': 0.6666666666666666}, {'window': 34, 'h0': 3.375, 'hk': 0.26666666666666666}, {'window': 35, 'h0': 3.25, 'hk': 0.4}, {'window': 36, 'h0': 3.375, 'hk': 0.26666666666666666}, {'window': 37, 'h0': 3.452819531114783, 'hk': 0.4}, {'window': 38, 'h0': 3.327819531114783, 'hk': 0.7169925001442312}, {'window': 39, 'h0': 3.077819531114783, 'hk': 0.5006516669551292}, {'window': 40, 'h0': 2.649397470347699, 'hk': 0.8}, {'window': 41, 'h0': 2.952819531114783, 'hk': 0.7999999999999999}, {'window': 42, 'h0': 3.0306390622295662, 'hk': 0.7169925001442312}, {'window': 43, 'h0': 3.0306390622295662, 'hk': 0.7169925001442312}, {'window': 44, 'h0': 3.5, 'hk': 0.4}, {'window': 45, 'h0': 3.327819531114783, 'hk': 0.4503258334775646}, {'window': 46, 'h0': 3.202819531114783, 'hk': 0.5836591668108979}, {'window': 47, 'h0': 3.202819531114783, 'hk': 0.5836591668108979}, {'window': 48, 'h0': 3.625, 'hk': 0.4}, {'window': 49, 'h0': 3.5, 'hk': 0.26666666666666666}, {'window': 50, 'h0': 3.2806390622295662, 'hk': 0.31699250014423125}, {'window': 51, 'h0': 3.202819531114783, 'hk': 0.31699250014423125}, {'window': 52, 'h0': 3.375, 'hk': 0.26666666666666666}, {'window': 53, 'h0': 3.5, 'hk': 0.26666666666666666}, {'window': 54, 'h0': 3.202819531114783, 'hk': 0.31699250014423125}, {'window': 55, 'h0': 3.202819531114783, 'hk': 0.4503258334775646}, {'window': 56, 'h0': 3.5, 'hk': 0.4}, {'window': 57, 'h0': 3.75, 'hk': 0.13333333333333333}, {'window': 58, 'h0': 3.75, 'hk': 0.13333333333333333}, {'window': 59, 'h0': 3.25, 'hk': 0.26666666666666666}, {'window': 60, 'h0': 3.202819531114783, 'hk': 0.5333333333333333}, {'window': 61, 'h0': 3.5, 'hk': 0.5333333333333333}, {'window': 62, 'h0': 3.375, 'hk': 0.6666666666666666}, {'window': 63, 'h0': 3.077819531114783, 'hk': 0.4503258334775646}, {'window': 64, 'h0': 3.077819531114783, 'hk': 0.5836591668108979}, {'window': 65, 'h0': 3.625, 'hk': 0.4}, {'window': 66, 'h0': 3.75, 'hk': 0.13333333333333333}, {'window': 67, 'h0': 3.625, 'hk': 0.13333333333333333}, {'window': 68, 'h0': 3.625, 'hk': 0.13333333333333333}, {'window': 69, 'h0': 3.625, 'hk': 0.4}, {'window': 70, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 71, 'h0': 3.452819531114783, 'hk': 0.13333333333333333}, {'window': 72, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 73, 'h0': 3.5, 'hk': 0.26666666666666666}, {'window': 74, 'h0': 2.827819531114783, 'hk': 0.7673183336217958}, {'window': 75, 'h0': 3.0306390622295662, 'hk': 0.6339850002884625}, {'window': 76, 'h0': 3.0306390622295662, 'hk': 0.5836591668108979}, {'window': 77, 'h0': 2.85845859334435, 'hk': 0.6339850002884625}, {'window': 78, 'h0': 3.0306390622295662, 'hk': 0.5836591668108979}, {'window': 79, 'h0': 3.327819531114783, 'hk': 0.5836591668108979}, {'window': 80, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 81, 'h0': 3.327819531114783, 'hk': 0.5333333333333333}, {'window': 82, 'h0': 3.125, 'hk': 0.5836591668108979}, {'window': 83, 'h0': 3.202819531114783, 'hk': 0.4}, {'window': 84, 'h0': 3.0306390622295662, 'hk': 0.7169925001442312}, {'window': 85, 'h0': 3.0306390622295662, 'hk': 0.8503258334775645}, {'window': 86, 'h0': 2.952819531114783, 'hk': 0.9006516669551291}, {'window': 87, 'h0': 2.6800365325772657, 'hk': 0.8503258334775645}, {'window': 88, 'h0': 3.452819531114783, 'hk': 0.5836591668108979}, {'window': 89, 'h0': 3.327819531114783, 'hk': 0.4}, {'window': 90, 'h0': 3.202819531114783, 'hk': 0.7169925001442312}, {'window': 91, 'h0': 3.25, 'hk': 0.6666666666666666}, {'window': 92, 'h0': 3.202819531114783, 'hk': 0.7169925001442312}, {'window': 93, 'h0': 3.327819531114783, 'hk': 0.31699250014423125}, {'window': 94, 'h0': 3.75, 'hk': 0.26666666666666666}, {'window': 95, 'h0': 3.327819531114783, 'hk': 0.4503258334775646}, {'window': 96, 'h0': 2.952819531114783, 'hk': 0.6339850002884625}, {'window': 97, 'h0': 2.7806390622295662, 'hk': 0.6666666666666666}, {'window': 98, 'h0': 2.7806390622295662, 'hk': 0.6666666666666666}, {'window': 99, 'h0': 2.524397470347699, 'hk': 0.8}, {'window': 100, 'h0': 2.2272170014624826, 'hk': 0.7236501981515561}, {'window': 101, 'h0': 2.7806390622295662, 'hk': 0.5836591668108979}, {'window': 102, 'h0': 3.0306390622295662, 'hk': 0.9006516669551292}, {'window': 103, 'h0': 3.0306390622295662, 'hk': 0.9006516669551291}, {'window': 104, 'h0': 3.0306390622295662, 'hk': 0.9006516669551292}, {'window': 105, 'h0': 2.9056390622295662, 'hk': 0.9006516669551291}, {'window': 106, 'h0': 2.8584585933443494, 'hk': 0.6339850002884625}, {'window': 107, 'h0': 3.202819531114783, 'hk': 0.5836591668108979}, {'window': 108, 'h0': 3.75, 'hk': 0.13333333333333333}, {'window': 109, 'h0': 3.327819531114783, 'hk': 0.5333333333333333}, {'window': 110, 'h0': 3.0306390622295662, 'hk': 0.9006516669551291}, {'window': 111, 'h0': 3.0306390622295662, 'hk': 0.8503258334775645}, {'window': 112, 'h0': 2.98345859334435, 'hk': 0.9006516669551291}, {'window': 113, 'h0': 3.0306390622295662, 'hk': 0.7169925001442312}, {'window': 114, 'h0': 2.952819531114783, 'hk': 0.6339850002884625}, {'window': 115, 'h0': 2.4772170014624826, 'hk': 0.7496741665224353}, {'window': 116, 'h0': 3.452819531114783, 'hk': 0.4503258334775646}, {'window': 117, 'h0': 3.327819531114783, 'hk': 0.5333333333333333}, {'window': 118, 'h0': 3.202819531114783, 'hk': 0.18365916681089792}, {'window': 119, 'h0': 3.25, 'hk': 0.13333333333333333}, {'window': 120, 'h0': 3.202819531114783, 'hk': 0.18365916681089792}, {'window': 121, 'h0': 3.327819531114783, 'hk': 0.31699250014423125}, {'window': 122, 'h0': 3.625, 'hk': 0.4}, {'window': 123, 'h0': 3.452819531114783, 'hk': 0.31699250014423125}, {'window': 124, 'h0': 3.0306390622295662, 'hk': 0.7673183336217959}, {'window': 125, 'h0': 3.375, 'hk': 0.4}, {'window': 126, 'h0': 3.375, 'hk': 0.4}, {'window': 127, 'h0': 3.625, 'hk': 0.26666666666666666}, {'window': 128, 'h0': 3.577819531114783, 'hk': 0.26666666666666666}, {'window': 129, 'h0': 3.521640636343319, 'hk': 0.3076923076923077}, {'window': 130, 'h0': 2.584962500721156, 'hk': 0.0}]"
